,vin,back_legroom,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,franchise_dealer,front_legroom,fuel_tank_volume,height,highway_fuel_economy,horsepower,is_new,latitude,length,longitude,mileage,savings_amount,seller_rating,wheelbase,width,year,price,max_torque,torque_rpm,horsepower_rpm,seating_capacity,engine_displacement_liters,cylinders,body_type_Hatchback,body_type_Pickup Truck,body_type_SUV / Crossover,body_type_Sedan,body_type_other,city_Bohemia,city_East Hartford,city_Stamford,city_West Nyack,city_other,engine_type_I4 Hybrid,engine_type_I6,engine_type_V6,engine_type_V8,engine_type_other,exterior_color_Blue,exterior_color_Gray,exterior_color_Summit White,exterior_color_White,exterior_color_other,fuel_type_Electric,fuel_type_Flex Fuel Vehicle,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_other,interior_color_Black (Ebony),interior_color_Gray,interior_color_Jet Black,interior_color_None,interior_color_other,listed_date_03-09-20,listed_date_05-09-20,listed_date_20-08-20,listed_date_27-08-20,listed_date_other,listing_color_GRAY,listing_color_SILVER,listing_color_UNKNOWN,listing_color_WHITE,listing_color_other,make_name_Ford,make_name_Hyundai,make_name_Jeep,make_name_Kia,make_name_other,maximum_seating_5 seats,maximum_seating_6 seats,maximum_seating_7 seats,maximum_seating_8 seats,maximum_seating_other,model_name_Equinox,model_name_Grand Cherokee,model_name_Sonata,model_name_Tucson,model_name_other,power_other,torque_267 lb-ft @ 267 RPM,torque_other,transmission_CVT,transmission_Dual Clutch,transmission_M,transmission_display_6-Speed Automatic Overdrive,transmission_display_8-Speed Automatic,transmission_display_Automatic,transmission_display_Continuously Variable Transmission,transmission_display_other,wheel_system_4X2,wheel_system_AWD,wheel_system_FWD,wheel_system_RWD
1691,3MZBPABL6KM107908,0.7389473684210527,0.09401709401709402,0.6404011461318051,0.0007870590915681104,0.25,True,0.20833333333333343,0.10769230769230767,0.15191986644407351,0.13761467889908258,0.1502086230876217,True,0.0,0.2922769640479361,0.9956372036500789,4.25344453052606e-05,0.0,0.44999999999999996,0.19555035128805637,0.12655086848635233,0.9534883720930196,10.073019334401689,0.13008130081300812,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1692,KNDJP3A52E7005727,0.8231578947368421,0.1111111111111111,0.4269340974212034,0.22472608272405295,0.16666666666666669,False,0.16346153846153852,0.13333333333333333,0.25375626043405686,0.1651376146788991,0.1196105702364395,False,0.917888322541755,0.15579227696404807,0.6206502044547599,0.1166264108523599,0.16037809546129211,0.7916666667500001,0.12412177985948494,0.13151364764268014,0.8372093023255829,9.104424146384634,0.08943089430894309,0.6031746031746031,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1693,JN8AS5MV8BW254139,0.743157894736842,0.10256410256410256,0.008595988538681949,0.1976761044717384,0.25,True,0.2147435897435898,0.17692307692307693,0.2921535893155258,0.11926605504587157,0.12795549374130735,False,0.922070998880519,0.2909454061251666,0.5755880469233252,0.2787130292120494,0.051792828685258974,0.44999999999999996,0.1791569086651055,0.13151364764268014,0.7674418604651123,8.881836305004146,0.1173054587688734,0.6666666666666666,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1694,1GYS4HKJ3LR180165,0.8357894736842105,0.0341880341880342,0.4283667621776504,0.22335908535448729,0.8666666666666668,True,0.30448717948717946,0.5641025641025641,0.43739565943238734,0.07339449541284404,0.47566063977746875,True,0.9158625949816085,0.5639147802929427,0.6069541988493599,0.078940892311899,0.0,0.6119402985,0.4613583138173304,0.3697270471464018,0.9767441860465098,11.251781455688455,0.4483159117305459,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.8666666666666668,0.5555555555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1695,MAJ6S3JL2LC337552,0.7726315789473684,0.1111111111111111,0.40974212034383956,0.9793707669683727,0.16666666666666669,True,0.2275641025641026,0.11794871794871795,0.2888146911519198,0.14678899082568808,0.12239221140472878,True,0.9815880227832842,0.14447403462050623,0.07213120138383375,0.0,0.0,0.875,0.10070257611241232,0.3821339950372207,0.9767441860465098,10.250864402868727,0.08710801393728222,0.6746031746031746,0.6835443037974684,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1696,1C6HJTFG4LL146627,0.8063157894736841,0.059829059829059825,0.5214899713467048,0.10741285391769019,0.43333333333333346,True,0.17307692307692332,0.33333333333333337,0.4540901502504173,0.08256880733944955,0.2878998609179416,True,0.958357766450835,0.521970705725699,0.6400282459588024,3.0381746646614713e-06,0.0,0.8444444444999999,0.5468384074941456,0.2034739454094292,0.9767441860465098,10.761831324455434,0.21602787456445993,0.7301587301587301,0.7341772151898736,0.23076923076923078,0.43333333333333346,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1697,1FTRX14W96NA28771,0.7999999999999999,0.09401709401709402,0.007163323782234957,0.1392058988007705,0.23333333333333336,False,0.1826923076923079,0.21538461538461537,0.2871452420701168,0.13761467889908258,0.2267037552155772,False,0.9208859072512027,0.31724367509986684,0.5636765728236657,0.27572042716735784,0.10983516912741194,0.6444444445,0.23185011709601883,0.29032258064516125,0.6511627906976756,9.047703788498627,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1698,1GNSKHKC8JR330692,0.8357894736842105,0.04273504273504274,0.3467048710601719,0.21082827613346866,0.7166666666666668,False,0.30448717948717946,0.5641025641025641,0.44407345575959956,0.08256880733944955,0.3852573018080667,False,0.9163710772031838,0.5645805592543276,0.5699607512549203,0.12972702000638017,0.18943832513084918,0.9285714285,0.4613583138173304,0.3697270471464018,0.9302325581395365,10.542706391070517,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.7166666666666668,0.5555555555555556,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1699,KM8J3CA49LU226030,0.8042105263157895,0.10256410256410256,0.2621776504297994,0.1238582465151923,0.16666666666666669,True,0.1826923076923079,0.1897435897435897,0.2871452420701168,0.11009174311926606,0.11543810848400557,True,0.9287386770440781,0.24500665778961395,0.5921798107082841,5.7725318628567955e-05,0.0,0.814516129,0.16978922716627645,0.17866004962779147,0.9767441860465098,10.248317622106937,0.08826945412311267,0.7142857142857143,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1700,1C4BJWDG0GL158718,0.7831578947368422,0.05128205128205128,0.04727793696275071,0.10741285391769019,0.43333333333333346,True,0.1666666666666667,0.34615384615384615,0.41402337228714514,0.07339449541284404,0.2878998609179416,False,0.958357766450835,0.3015978695073236,0.6400282459588024,0.22856795637181182,0.16334661354581675,0.8444444444999999,0.2974238875878222,0.42679900744416877,0.8837209302325562,10.2898717728315,0.21602787456445993,0.7301587301587301,0.7341772151898736,0.23076923076923078,0.43333333333333346,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1701,KM8R4DHEXLU075235,0.8926315789473683,0.07692307692307691,0.008595988538681949,0.1238582465151923,0.4666666666666668,True,0.26602564102564114,0.2512820512820513,0.3522537562604342,0.10091743119266056,0.29624478442280944,False,0.9287386770440781,0.3761651131824235,0.5921798107082841,0.023922587309544423,0.0,0.814516129,0.2763466042154568,0.3027295285359801,0.9767441860465098,10.621107809394994,0.21835075493612077,0.7619047619047619,0.6835443037974684,0.46153846153846156,0.4666666666666668,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1702,2C3CDZGG8LH173147,0.6968421052631579,0.06837606837606837,0.040114613180515755,0.16341832190716846,0.43333333333333346,True,0.19871794871794884,0.24358974358974358,0.1769616026711185,0.12844036697247707,0.3129346314325452,True,0.9105768402750724,0.3881491344873502,0.5404229230188136,3.0381746646614713e-05,0.0,0.661111111,0.2974238875878222,0.4913151364764268,0.9767441860465098,10.52419843983136,0.22531939605110335,0.7301587301587301,0.7278481012658229,0.23076923076923078,0.43333333333333346,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1703,3KPF24ADXLE245302,0.7515789473684211,0.1623931623931624,0.1346704871060172,0.22356620616805783,0.16666666666666669,True,0.20512820512820545,0.12820512820512822,0.14524207011686152,0.24770642201834864,0.09596662030598052,True,0.9169123647293765,0.2869507323568574,0.615340402121731,0.0004405353263759133,0.0,0.661764706,0.18384074941452003,0.13151364764268014,0.9767441860465098,9.846387960495555,0.06736353077816491,0.6825396825396826,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1704,2C4RDGDG8CR206771,0.7684210526315789,0.059829059829059825,0.06876790830945559,0.13848097595327355,0.43333333333333346,False,0.15705128205128235,0.28205128205128205,0.3355592654424042,0.11009174311926606,0.28511821974965224,False,0.9207628873588861,0.42077230359520645,0.5626693525872966,0.34632760637409044,0.09272713069291462,0.8358208954999999,0.358313817330211,0.5682382133995034,0.7906976744186025,8.85352256068954,0.21602787456445993,0.6666666666666666,0.7341772151898736,0.3846153846153847,0.43333333333333346,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1705,KNDPMCAC4J7394348,0.8042105263157895,0.09401709401709402,0.02148997134670487,0.1238582465151923,0.23333333333333336,True,0.1826923076923079,0.1897435897435897,0.29048414023372304,0.11009174311926606,0.14325452016689846,False,0.9287386770440781,0.24500665778961395,0.5921798107082841,0.05525832080086284,0.048433716115928456,0.814516129,0.16978922716627645,0.18362282878411906,0.9302325581395365,9.835797403566177,0.1173054587688734,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1706,1GKS2GKC1HR316179,0.8357894736842105,0.04273504273504274,0.055873925501432664,0.21082827613346866,0.7166666666666668,False,0.30448717948717946,0.5641025641025641,0.44407345575959956,0.08256880733944955,0.3852573018080667,False,0.9163710772031838,0.5645805592543276,0.5699607512549203,0.24630482006410548,0.27880634325443326,0.9285714285,0.4613583138173304,0.3697270471464018,0.9069767441860463,10.370361288772935,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.7166666666666668,0.5555555555555556,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1707,KL4CJASB1HB078635,0.7536842105263157,0.1282051282051282,0.06446991404011461,0.004080280027339945,0.0666666666666667,False,0.16025641025641033,0.12820512820512822,0.2921535893155258,0.1834862385321101,0.08344923504867871,False,0.973034039604204,0.1917443408788284,0.6478944170439177,0.03008704370414255,0.03788766502616984,0.625,0.11709601873536293,0.10669975186104241,0.9069767441860463,9.797960356321203,0.0859465737514518,0.0,0.5443037974683546,0.23076923076923078,0.06666666666666667,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1708,2G11Z5S32K9151874,0.8378947368421051,0.06837606837606837,0.020057306590257878,0.22335908535448729,0.43333333333333346,True,0.32051282051282043,0.24358974358974358,0.1853088480801336,0.13761467889908258,0.31571627260083446,False,0.9158625949816085,0.4107856191744341,0.6069541988493599,0.019796746114934146,0.19326615108194678,0.6119402985,0.24707259953161614,0.46401985111662514,0.9534883720930196,9.964535614101061,0.2206736353077816,0.8095238095238095,0.7848101265822786,0.23076923076923078,0.43333333333333346,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1709,1G1JA6SG3F4184553,0.728421052631579,0.1282051282051282,0.01862464183381089,0.22472608272405295,0.13333333333333336,False,0.19230769230769224,0.08205128205128201,0.1986644407345577,0.2018348623853211,0.08344923504867871,False,0.917888322541755,0.1291611185086552,0.6206502044547599,0.078940892311899,0.0,0.7916666667500001,0.10304449648711958,0.06699751861042169,0.860465116279066,8.852950887099581,0.059233449477351915,0.5714285714285714,0.7215189873417722,0.23076923076923078,0.13333333333333336,0.1111111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1710,WDDSJ4GBXJN523024,0.5705263157894737,0.09401709401709402,0.1504297994269341,0.2091713096249042,0.16666666666666669,False,0.14102564102564139,0.14871794871794872,0.14691151919866452,0.13761467889908258,0.18080667593880387,False,0.9176709873986625,0.2842876165113184,0.5813302970752294,0.16685959075787266,0.36981485821420207,0.5865384615,0.18384074941452003,0.35732009925558295,0.9302325581395365,9.79784922051313,0.21370499419279904,0.16666666666666666,0.6202531645569621,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1711,WUARL48H35K902544,0.6821052631578947,0.02564102564102564,0.03151862464183381,0.1611192808765353,0.5333333333333334,False,0.1762820512820513,0.1794871794871795,0.11686143572621033,0.06422018348623854,0.36439499304589706,False,0.8891754796750636,0.26897470039946736,0.5568668881821324,0.1032371751051968,0.050152331849074305,0.9791666667500001,0.16276346604215466,0.10918114143920588,0.6279069767441854,9.546098067659527,0.26480836236933797,0.5238095238095238,0.8101265822784811,0.15384615384615385,0.5333333333333334,0.5555555555555556,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1712,4T1B11HK1KU774685,0.7999999999999999,0.15384615384615385,0.04871060171919771,0.9818769288125764,0.25,True,0.20192307692307704,0.1794871794871795,0.15191986644407351,0.23853211009174313,0.2267037552155772,False,0.994488708824217,0.3535286284953394,0.05355784126428007,0.08101292743319813,0.22748222795094136,0.925,0.24121779859484788,0.16873449131513651,0.9534883720930196,9.851615143125416,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1713,JM3KFBDL3H0171271,0.8336842105263158,0.1111111111111111,0.004297994269340974,0.13922661088212757,0.25,True,0.1666666666666667,0.16153846153846155,0.3055091819699498,0.14678899082568808,0.15159944367176634,False,0.9217757511389592,0.262982689747004,0.5622259567223737,0.12962676024244635,0.010702288883680964,0.7,0.1826697892271665,0.1712158808933002,0.9069767441860463,10.03884852046658,0.1289198606271777,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1714,1J4GL58K57W708755,0.7831578947368422,0.04273504273504274,0.008595988538681949,0.1144963857418032,0.4500000000000002,False,0.16025641025641033,0.29487179487179493,0.40066777963272115,0.06422018348623854,0.1835883171070932,False,0.9500416217302338,0.2316910785619175,0.6335196325835747,0.40581506630816205,0.02812280290602297,0.8125,0.1604215456674474,0.14888337468982615,0.6744186046511587,8.611593866837723,0.18699186991869915,0.6031746031746031,0.5822784810126583,0.23076923076923078,0.4500000000000002,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1715,1GNSKHKC1HR301089,0.8357894736842105,0.09401709401709402,0.03008595988538682,0.22335908535448729,0.7166666666666668,True,0.30448717948717946,0.5641025641025641,0.44407345575959956,0.13761467889908258,0.3852573018080667,False,0.9158625949816085,0.5645805592543276,0.6069541988493599,0.0865910161175166,0.1812358409499258,0.6119402985,0.4613583138173304,0.3697270471464018,0.9069767441860463,10.653109580024053,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.7166666666666668,0.5555555555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1716,KNMAT2MV0KP524904,0.7978947368421052,0.1282051282051282,0.12893982808022922,0.004080280027339945,0.25,False,0.230769230769231,0.14102564102564105,0.345575959933222,0.1743119266055046,0.12795549374130735,False,0.973034039604204,0.29893475366178435,0.6478944170439177,0.10006835892995489,0.029138348566518247,0.625,0.1861826697892273,0.16873449131513651,0.9534883720930196,9.903337541285003,0.1173054587688734,0.6666666666666666,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1717,3C4PDCAB7JT217117,0.76,0.07692307692307691,0.025787965616045846,0.22472608272405295,0.23333333333333336,False,0.16025641025641033,0.29487179487179493,0.3622704507512522,0.11009174311926606,0.1321279554937413,False,0.917888322541755,0.35153129161118524,0.6206502044547599,0.07802032538850659,0.02390438247011953,0.7916666667500001,0.2716627634660423,0.4491315136476426,0.9302325581395365,9.680031452383618,0.10685249709639953,0.6031746031746031,0.6835443037974684,0.3846153846153847,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1718,3GNAXKEV5LS645442,0.84,0.09401709401709402,0.2507163323782235,0.22335908535448729,0.08333333333333336,True,0.16346153846153852,0.15128205128205127,0.29382303839732904,0.13761467889908258,0.12795549374130735,True,0.9158625949816085,0.2896138482023969,0.6069541988493599,0.078940892311899,0.0,0.6119402985,0.19555035128805637,0.17369727047146388,0.9767441860465098,10.22748950016072,0.14982578397212543,0.2857142857142857,0.6329113924050633,0.23076923076923078,0.08333333333333336,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1719,WA1LHAF77JD004809,0.8168421052631578,0.07692307692307691,0.017191977077363897,0.12236697665748432,0.16666666666666669,True,0.18910256410256426,0.34615384615384615,0.345575959933222,0.11009174311926606,0.24200278164116826,False,0.9278857391240164,0.39946737683089206,0.5865032488326649,0.08802199638457214,0.025935473791110074,0.8602941177500001,0.31967213114754106,0.5334987593052105,0.9302325581395365,10.593880944899452,0.2311265969802555,0.2222222222222222,0.5569620253164558,0.3846153846153847,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1720,5XYPGDA38KG474317,0.8294736842105263,0.09401709401709402,0.03868194842406877,0.22021084898821483,0.23333333333333336,True,0.26602564102564114,0.2512820512820513,0.312186978297162,0.11926605504587157,0.14881780250347706,False,0.916973874675535,0.3288948069241011,0.5919991679485006,0.03741815916997068,0.07890008593078666,0.638888889,0.2201405152224825,0.21836228287841197,0.9534883720930196,10.109566325223746,0.12078977932636469,0.6031746031746031,0.6835443037974684,0.3846153846153847,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1721,5J8YD4H36KL024979,0.7705263157894737,0.07692307692307691,0.025787965616045846,0.2091713096249042,0.41666666666666674,False,0.1794871794871795,0.2692307692307693,0.327212020033389,0.11926605504587157,0.2948539638386648,False,0.9176709873986625,0.37683089214380816,0.5813302970752294,0.11169545337161434,0.17451761581126476,0.5865384615,0.23887587822014061,0.30024813895781644,0.9534883720930196,10.325318014730557,0.22415795586527293,0.7142857142857143,0.708860759493671,0.3846153846153847,0.41666666666666674,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1722,1FA6P8CF2F5324377,0.6442105263157895,0.05128205128205128,0.055873925501432664,0.16341832190716846,0.6666666666666667,True,0.2788461538461539,0.1794871794871795,0.11018363939899833,0.11009174311926606,0.4965229485396384,False,0.9105768402750724,0.3242343541944075,0.5404229230188136,0.11912986677604095,0.1021795172252168,0.661111111,0.2002341920374709,0.2431761786600497,0.860465116279066,10.274706221915702,0.3786295005807201,0.6428571428571429,0.7468354430379748,0.15384615384615385,0.6666666666666667,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1723,SALWS2RU4LA742754,0.7789473684210526,0.09401709401709402,0.028653295128939826,0.0,0.3333333333333334,True,0.1185897435897438,0.476923076923077,0.38731218697829717,0.13761467889908258,0.4408901251738526,True,0.0018493990478259947,0.34953395472703064,1.0,4.25344453052606e-05,0.0,0.5,0.2868852459016394,0.5409429280397022,0.9767441860465098,11.387758988677334,0.38559814169570267,0.2857142857142857,0.6202531645569621,0.23076923076923078,0.3333333333333334,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
